Spirobacillus	1701	3	2806830	1.06882e-06
Spirobacillus	1702	10849	2806830	0.00386521
Spirobacillus	1703	2	2806830	7.12548e-07
Spirobacillus	1704	10870	2806830	0.0038727
Spirobacillus	1705	2	2806830	7.12548e-07
Spirobacillus	1706	10618	2806830	0.00378292
Spirobacillus	1707	3	2806830	1.06882e-06
Spirobacillus	1708	10613	2806830	0.00378113
Spirobacillus	1709	3	2806830	1.06882e-06
Spirobacillus	1710	10501	2806830	0.00374123
Spirobacillus	1711	9	2806830	3.20646e-06
Spirobacillus	1712	10543	2806830	0.00375619
Spirobacillus	1713	6	2806830	2.13764e-06
Spirobacillus	1714	10363	2806830	0.00369207
Spirobacillus	1715	5	2806830	1.78137e-06
Spirobacillus	1716	10419	2806830	0.00371202
Spirobacillus	1717	8	2806830	2.85019e-06
Spirobacillus	1718	10234	2806830	0.00364611
Spirobacillus	1719	7	2806830	2.49392e-06
Spirobacillus	1720	10256	2806830	0.00365394
Spirobacillus	1721	3	2806830	1.06882e-06
Spirobacillus	1722	10075	2806830	0.00358946
Spirobacillus	1723	3	2806830	1.06882e-06
Spirobacillus	1724	10022	2806830	0.00357058
Spirobacillus	1725	5	2806830	1.78137e-06
Spirobacillus	1726	10065	2806830	0.0035859
Spirobacillus	1727	6	2806830	2.13764e-06
Spirobacillus	1728	10153	2806830	0.00361725
Spirobacillus	1729	6	2806830	2.13764e-06
Spirobacillus	1730	10062	2806830	0.00358483
Spirobacillus	1731	7	2806830	2.49392e-06
Spirobacillus	1732	9701	2806830	0.00345621
Spirobacillus	1733	7	2806830	2.49392e-06
Spirobacillus	1734	9852	2806830	0.00351001
Spirobacillus	1735	10	2806830	3.56274e-06
Spirobacillus	1736	9727	2806830	0.00346548
Spirobacillus	1737	6	2806830	2.13764e-06
Spirobacillus	1738	9690	2806830	0.00345229
Spirobacillus	1739	5	2806830	1.78137e-06
Spirobacillus	1740	9603	2806830	0.0034213
Spirobacillus	1741	4	2806830	1.4251e-06
Spirobacillus	1742	9620	2806830	0.00342735
Spirobacillus	1743	6	2806830	2.13764e-06
Spirobacillus	1744	9369	2806830	0.00333793
Spirobacillus	1745	7	2806830	2.49392e-06
Spirobacillus	1746	9388	2806830	0.0033447
Spirobacillus	1747	3	2806830	1.06882e-06
Spirobacillus	1748	9443	2806830	0.00336429
Spirobacillus	1749	5	2806830	1.78137e-06
Spirobacillus	1750	9275	2806830	0.00330444
